KO	Replicate	Depth	Layer	Sample	Element	General.Process	Specific.Process	Gene.products..enzymes	Gene.clusters	KEGG_Homologs_per_Gene_Cluster	KEGG_Description	KEGG_Metabolism	CPM
K13991	HC_A_6B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puh	1	puhA; photosynthetic reaction center H subunit	Purple bacteria - Photosystem II related	0
K13991	HC_A_3B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puh	1	puhA; photosynthetic reaction center H subunit	Purple bacteria - Photosystem II related	0
K13991	HC_B_3B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puh	1	puhA; photosynthetic reaction center H subunit	Purple bacteria - Photosystem II related	0
K13991	HC_A_1B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puh	1	puhA; photosynthetic reaction center H subunit	Purple bacteria - Photosystem II related	0
K13991	HC_A_5B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puh	1	puhA; photosynthetic reaction center H subunit	Purple bacteria - Photosystem II related	0
K13991	HC_B_2B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puh	1	puhA; photosynthetic reaction center H subunit	Purple bacteria - Photosystem II related	4
K13992	HC_A_2B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puf	6	pufC; photosynthetic reaction center cytochrome c subunit	Anoxygenic photosystem II	0
K13992	HC_A_3B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puf	6	pufC; photosynthetic reaction center cytochrome c subunit	Anoxygenic photosystem II	0
K13992	HC_A_5B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puf	6	pufC; photosynthetic reaction center cytochrome c subunit	Anoxygenic photosystem II	0
K13992	HC_A_6B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puf	6	pufC; photosynthetic reaction center cytochrome c subunit	Anoxygenic photosystem II	0
K13992	HC_B_2B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puf	6	pufC; photosynthetic reaction center cytochrome c subunit	Anoxygenic photosystem II	0
K13992	HC_B_3B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puf	6	pufC; photosynthetic reaction center cytochrome c subunit	Anoxygenic photosystem II	0
K13992	HC_A_1B	9.3	Middle	9.3_Middle	Carbon	Anoxygenic Photosynthesis	Assembly of Photosynthetic Complex	Light-Harvesting and Reaction-Center Complex Subunits and Assembly Factors	puf	6	pufC; photosynthetic reaction center cytochrome c subunit	Anoxygenic photosystem II	0
K15230	HC_A_3B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclA; ATP-citrate lyase alpha-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	10
K15230	HC_A_5B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclA; ATP-citrate lyase alpha-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15230	HC_A_1B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclA; ATP-citrate lyase alpha-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15230	HC_A_2B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclA; ATP-citrate lyase alpha-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15230	HC_B_3B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclA; ATP-citrate lyase alpha-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15230	HC_A_6B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclA; ATP-citrate lyase alpha-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15230	HC_B_2B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclA; ATP-citrate lyase alpha-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	4
K15231	HC_A_3B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclB; ATP-citrate lyase beta-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15231	HC_A_1B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclB; ATP-citrate lyase beta-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15231	HC_A_2B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclB; ATP-citrate lyase beta-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15231	HC_B_2B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclB; ATP-citrate lyase beta-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15231	HC_A_5B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclB; ATP-citrate lyase beta-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	5
K15231	HC_A_6B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclB; ATP-citrate lyase beta-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K15231	HC_B_3B	9.3	Middle	9.3_Middle	Carbon	Carbon Fixation	Reverse Citric Acid Cycle	ATP Citrate Lyase	acl	3	aclB; ATP-citrate lyase beta-subunit [EC:2.3.3.8]	Carbon_Fixation_Pathways_in_Prokaryotes	0
K17222	HC_A_6B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxA; sulfur-oxidizing protein SoxA	Sulfur_Metabolism	0
K17222	HC_B_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxA; sulfur-oxidizing protein SoxA	Sulfur_Metabolism	18
K17222	HC_A_1B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxA; sulfur-oxidizing protein SoxA	Sulfur_Metabolism	0
K17222	HC_B_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxA; sulfur-oxidizing protein SoxA	Sulfur_Metabolism	9
K17222	HC_A_5B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxA; sulfur-oxidizing protein SoxA	Sulfur_Metabolism	11
K17222	HC_A_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxA; sulfur-oxidizing protein SoxA	Sulfur_Metabolism	18
K17222	HC_A_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxA; sulfur-oxidizing protein SoxA	Sulfur_Metabolism	28
K17223	HC_B_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxX; sulfur-oxidizing protein SoxX	Sulfur_Metabolism	12
K17223	HC_A_6B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxX; sulfur-oxidizing protein SoxX	Sulfur_Metabolism	0
K17223	HC_A_1B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxX; sulfur-oxidizing protein SoxX	Sulfur_Metabolism	14
K17223	HC_B_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxX; sulfur-oxidizing protein SoxX	Sulfur_Metabolism	6
K17223	HC_A_5B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxX; sulfur-oxidizing protein SoxX	Sulfur_Metabolism	6
K17223	HC_A_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxX; sulfur-oxidizing protein SoxX	Sulfur_Metabolism	4
K17223	HC_A_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxX; sulfur-oxidizing protein SoxX	Sulfur_Metabolism	0
K17224	HC_A_1B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxB; sulfur-oxidizing protein SoxB	Sulfur_Metabolism	14
K17224	HC_A_5B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxB; sulfur-oxidizing protein SoxB	Sulfur_Metabolism	8
K17224	HC_A_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxB; sulfur-oxidizing protein SoxB	Sulfur_Metabolism	16
K17224	HC_B_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxB; sulfur-oxidizing protein SoxB	Sulfur_Metabolism	16
K17224	HC_A_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxB; sulfur-oxidizing protein SoxB	Sulfur_Metabolism	8
K17224	HC_B_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxB; sulfur-oxidizing protein SoxB	Sulfur_Metabolism	14
K17224	HC_A_6B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxB; sulfur-oxidizing protein SoxB	Sulfur_Metabolism	14
K17225	HC_A_1B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxC; sulfane dehydrogenase subunit SoxC	Sulfur_Metabolism	10
K17225	HC_A_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxC; sulfane dehydrogenase subunit SoxC	Sulfur_Metabolism	9
K17225	HC_B_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxC; sulfane dehydrogenase subunit SoxC	Sulfur_Metabolism	17
K17225	HC_A_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxC; sulfane dehydrogenase subunit SoxC	Sulfur_Metabolism	0
K17225	HC_B_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxC; sulfane dehydrogenase subunit SoxC	Sulfur_Metabolism	14
K17225	HC_A_5B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxC; sulfane dehydrogenase subunit SoxC	Sulfur_Metabolism	2
K17225	HC_A_6B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxC; sulfane dehydrogenase subunit SoxC	Sulfur_Metabolism	7
K17226	HC_A_6B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxY; sulfur-oxidizing protein SoxY	Sulfur_Metabolism	7
K17226	HC_B_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxY; sulfur-oxidizing protein SoxY	Sulfur_Metabolism	24
K17226	HC_A_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxY; sulfur-oxidizing protein SoxY	Sulfur_Metabolism	0
K17226	HC_A_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxY; sulfur-oxidizing protein SoxY	Sulfur_Metabolism	9
K17226	HC_A_1B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxY; sulfur-oxidizing protein SoxY	Sulfur_Metabolism	8
K17226	HC_A_5B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxY; sulfur-oxidizing protein SoxY	Sulfur_Metabolism	4
K17226	HC_B_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxY; sulfur-oxidizing protein SoxY	Sulfur_Metabolism	8
K17227	HC_A_6B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxZ; sulfur-oxidizing protein SoxZ	Sulfur_Metabolism	14
K17227	HC_A_1B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxZ; sulfur-oxidizing protein SoxZ	Sulfur_Metabolism	3
K17227	HC_A_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxZ; sulfur-oxidizing protein SoxZ	Sulfur_Metabolism	0
K17227	HC_A_5B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxZ; sulfur-oxidizing protein SoxZ	Sulfur_Metabolism	7
K17227	HC_B_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxZ; sulfur-oxidizing protein SoxZ	Sulfur_Metabolism	7
K17227	HC_A_2B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxZ; sulfur-oxidizing protein SoxZ	Sulfur_Metabolism	0
K17227	HC_B_3B	9.3	Middle	9.3_Middle	Sulfur	Sulfur Oxidation	Dimethyl Sulfide Generation	Sulfite oxidase, sulfur dehydrogenase	sox	6	soxZ; sulfur-oxidizing protein SoxZ	Sulfur_Metabolism	24
K00376	HC_A_5C	9.3	Bottom	9.3_Bottom	Nitrogen	Denitrification	Nitrogenase	N2O Reductase	nos	1	nosZ; nitrous-oxide reductase [EC:1.7.2.4]	Nitrogen_Metabolism	30
K00376	HC_A_3C	9.3	Bottom	9.3_Bottom	Nitrogen	Denitrification	Nitrogenase	N2O Reductase	nos	1	nosZ; nitrous-oxide reductase [EC:1.7.2.4]	Nitrogen_Metabolism	31
K00376	HC_A_4C	9.3	Bottom	9.3_Bottom	Nitrogen	Denitrification	Nitrogenase	N2O Reductase	nos	1	nosZ; nitrous-oxide reductase [EC:1.7.2.4]	Nitrogen_Metabolism	35
K00376	HC_A_6C	9.3	Bottom	9.3_Bottom	Nitrogen	Denitrification	Nitrogenase	N2O Reductase	nos	1	nosZ; nitrous-oxide reductase [EC:1.7.2.4]	Nitrogen_Metabolism	32
K00376	HC_A_1C	9.3	Bottom	9.3_Bottom	Nitrogen	Denitrification	Nitrogenase	N2O Reductase	nos	1	nosZ; nitrous-oxide reductase [EC:1.7.2.4]	Nitrogen_Metabolism	25
K00376	HC_B_2C	9.3	Bottom	9.3_Bottom	Nitrogen	Denitrification	Nitrogenase	N2O Reductase	nos	1	nosZ; nitrous-oxide reductase [EC:1.7.2.4]	Nitrogen_Metabolism	14
K00376	HC_A_2C	9.3	Bottom	9.3_Bottom	Nitrogen	Denitrification	Nitrogenase	N2O Reductase	nos	1	nosZ; nitrous-oxide reductase [EC:1.7.2.4]	Nitrogen_Metabolism	19
K00380	HC_A_5C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	Sulfur_Metabolism	15
K00380	HC_A_4C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	Sulfur_Metabolism	18
K00380	HC_A_3C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	Sulfur_Metabolism	15
K00380	HC_A_2C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	Sulfur_Metabolism	5
K00380	HC_B_2C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	Sulfur_Metabolism	11
K00380	HC_A_1C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	Sulfur_Metabolism	0
K00380	HC_A_6C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	Sulfur_Metabolism	9
K00381	HC_A_3C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysI; sulfite reductase (NADPH) hemoprotein beta-component	Sulfur_Metabolism	32
K00381	HC_A_4C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysI; sulfite reductase (NADPH) hemoprotein beta-component	Sulfur_Metabolism	33
K00381	HC_A_5C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysI; sulfite reductase (NADPH) hemoprotein beta-component	Sulfur_Metabolism	35
K00381	HC_B_2C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysI; sulfite reductase (NADPH) hemoprotein beta-component	Sulfur_Metabolism	39
K00381	HC_A_6C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysI; sulfite reductase (NADPH) hemoprotein beta-component	Sulfur_Metabolism	33
K00381	HC_A_1C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysI; sulfite reductase (NADPH) hemoprotein beta-component	Sulfur_Metabolism	32
K00381	HC_A_2C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	cys	2	cysI; sulfite reductase (NADPH) hemoprotein beta-component	Sulfur_Metabolism	26
K00392	HC_A_6C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	sir	1	sir; sulfite reductase (ferredoxin)	Sulfur_Metabolism	17
K00392	HC_A_4C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	sir	1	sir; sulfite reductase (ferredoxin)	Sulfur_Metabolism	14
K00392	HC_A_5C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	sir	1	sir; sulfite reductase (ferredoxin)	Sulfur_Metabolism	9
K00392	HC_A_3C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	sir	1	sir; sulfite reductase (ferredoxin)	Sulfur_Metabolism	16
K00392	HC_B_2C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	sir	1	sir; sulfite reductase (ferredoxin)	Sulfur_Metabolism	33
K00392	HC_A_1C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	sir	1	sir; sulfite reductase (ferredoxin)	Sulfur_Metabolism	10
K00392	HC_A_2C	9.3	Bottom	9.3_Bottom	Sulfur	Sulfate Reduction	Assimilatory Sulfate Reduction	Sulfite Reductase	sir	1	sir; sulfite reductase (ferredoxin)	Sulfur_Metabolism	24
K00855	HC_A_2C	9.3	Bottom	9.3_Bottom	Carbon	Carbon Fixation	Calvin Cycle	Ribulose Bisphosphate Carboxylase Complex Subunits, Phophoribulokinase	prk	1	PRK, prkB; phosphoribulokinase [EC:2.7.1.19]	Carbon_Fixation_in_Photosynthetic_Organisms	13
K00855	HC_B_2C	9.3	Bottom	9.3_Bottom	Carbon	Carbon Fixation	Calvin Cycle	Ribulose Bisphosphate Carboxylase Complex Subunits, Phophoribulokinase	prk	1	PRK, prkB; phosphoribulokinase [EC:2.7.1.19]	Carbon_Fixation_in_Photosynthetic_Organisms	8
K00855	HC_A_4C	9.3	Bottom	9.3_Bottom	Carbon	Carbon Fixation	Calvin Cycle	Ribulose Bisphosphate Carboxylase Complex Subunits, Phophoribulokinase	prk	1	PRK, prkB; phosphoribulokinase [EC:2.7.1.19]	Carbon_Fixation_in_Photosynthetic_Organisms	19
